alignment_variant_reference,cluster_id_30,n_samples_reference,n_residues_reference,global_mae_cluster_mean_reference,perturbed_auroc_cluster_mean_reference,perturbed_auprc_cluster_mean_reference,mae_shell_0_cluster_mean_reference,mae_shell_1_cluster_mean_reference,mae_shell_2_cluster_mean_reference,mae_shell_3_cluster_mean_reference,mae_shell_4_cluster_mean_reference,shell_mae_cluster_mean_reference,alignment_variant_candidate,n_samples_candidate,n_residues_candidate,global_mae_cluster_mean_candidate,perturbed_auroc_cluster_mean_candidate,perturbed_auprc_cluster_mean_candidate,mae_shell_0_cluster_mean_candidate,mae_shell_1_cluster_mean_candidate,mae_shell_2_cluster_mean_candidate,mae_shell_3_cluster_mean_candidate,mae_shell_4_cluster_mean_candidate,shell_mae_cluster_mean_candidate,diff_shell_mae,diff_perturbed_auprc,improved_shell_mae,reference,candidate
kabsch_exclude_4A,1ct1_E,3795,390885,0.2790182806153711,0.8442714783940697,0.21837144125491129,1.3701123460971039,0.5985894334028349,0.20453121018535,0.28263786059049056,0.2230960232223358,0.535793374699623,kabsch_all,3795,390885,0.2753613183377597,0.8285424722103996,0.2304315391171409,1.1798829152888086,0.5281832599917701,0.20368530352795958,0.29733723022290337,0.22711104034397006,0.48723994987508235,-0.048553424824540614,0.012060097862229613,True,kabsch_exclude_4A,kabsch_all
kabsch_exclude_4A,6e2j_A,1,107,0.4474784236784293,0.7429824561403509,0.4711750890609289,0.6037865181763965,0.9060503939787546,0.63352530002594,0.7141914218664169,0.3888554744673579,0.6492818217029732,kabsch_all,1,107,0.5246965080221123,0.7481060606060606,0.4965221713326622,0.6098819275697073,1.083563635746638,1.0019777417182922,0.9343197122216225,0.4389250697044844,0.8137336173921488,0.16445179568917556,0.025347082271733268,False,kabsch_exclude_4A,kabsch_all
kabsch_exclude_4A,3cyi_A,9,963,2.2164719322675053,0.6124338624338624,0.9123400816720437,1.5172932788177773,1.5118534408864521,1.4134304110257903,2.1841132751899712,2.674269489834661,1.8601919791509303,kabsch_all,9,963,2.2330774232466646,0.5909368253074251,0.8933712242431275,1.5870246263565841,1.5045123034053378,1.4152943484622276,2.193263970622409,2.7009597282276467,1.880210995414841,0.02001901626391067,-0.018968857428916186,False,kabsch_exclude_4A,kabsch_all
kabsch_exclude_4A,1vyd_B,4,464,0.13420156951078438,0.8852813852813853,0.25925925925925924,0.17268635580937067,0.21827802341431385,0.12521368130627605,0.12914780975940326,0.1319332843585337,0.1554518309295795,kabsch_all,4,464,0.10917283926994123,0.8614718614718615,0.25769230769230766,0.14436980336904526,0.14479302987456324,0.08147086461799012,0.0987378109091272,0.11841242516901894,0.11755678678794894,-0.03789504414163057,-0.0015669515669515799,True,kabsch_exclude_4A,kabsch_all
kabsch_exclude_4A,4xy5_A,6,726,0.1168639098406967,0.9561452513966481,0.7589880952380952,0.14959357927242914,0.06310949164132279,0.09849150611958264,0.10367384172111217,0.14788580541462862,0.11255084483381508,kabsch_all,6,726,0.10641216661796467,0.9576815642458101,0.7388500388500387,0.05406153657370143,0.061031198217755274,0.09194845294721586,0.09158692577122045,0.14063886924856162,0.08785339655169093,-0.024697448282124154,-0.020138056388056436,True,kabsch_exclude_4A,kabsch_all
kabsch_exclude_4A,1u5o_A,9,1113,0.30775496815410774,0.8723788465081996,0.4644518841362836,0.4287429043540248,0.21113104200449542,0.22678077138741226,0.22856514728036376,0.3488210038188845,0.28880817376903617,kabsch_all,9,1113,0.3155479897784282,0.8943583464307906,0.5199564107975837,0.9675102592618378,0.43365126211142196,0.23055258987690597,0.2168285703049839,0.32079867869881645,0.4338682720507932,0.14506009828175703,0.055504526661300124,False,kabsch_exclude_4A,kabsch_all
kabsch_exclude_4A,1vzi_B,40,5000,0.21487109331032261,0.5180443389188101,0.0073450118771359605,0.2538843643075476,0.15268170562289332,0.201841097069938,0.2105998742599542,0.22793436426593452,0.20938828110525357,kabsch_all,40,5000,0.1903627493025735,0.6227924478982307,0.009530030785036586,0.139108181046322,0.10184420283337164,0.14772426469463837,0.1629600457263866,0.2311921753438166,0.15656577392890705,-0.05282250717634651,0.0021850189079006257,True,kabsch_exclude_4A,kabsch_all
kabsch_exclude_4A,5xuh_A,6,750,0.5757072896758715,0.7039249330915998,0.4178148778216905,0.10009005293250087,0.23869545730175795,0.26638646417281087,0.477001143268485,0.7532748284579163,0.3670895892266942,kabsch_all,6,750,0.5949991716692845,0.7067527178375538,0.39628616656328436,0.11921016126871109,0.2484663368927108,0.2928665586861602,0.49598905190393544,0.771955720197077,0.3856975657897189,0.01860797656302471,-0.021528711258406164,False,kabsch_exclude_4A,kabsch_all
kabsch_exclude_4A,7bxo_B,22,2901,0.32197766184392046,0.8316035391728966,0.47151226733052554,2.6805065854480774,1.186787616185568,0.44512438325336867,0.22644160177464348,0.21258167163792216,0.950288371659916,kabsch_all,22,2901,0.34673425870036123,0.7918370125267861,0.3875635384214211,2.7734125023989966,1.165020078006718,0.441703686567863,0.23790351517168404,0.24192171713473348,0.9719922998559991,0.021703928196083133,-0.08394872890910443,False,kabsch_exclude_4A,kabsch_all
kabsch_exclude_4A,2eyp_A,58,7878,0.19800916078232567,0.78321803788103,0.07887230618208729,0.17128449729804335,0.16655448478970514,0.15886499090014763,0.18180903710831064,0.22319546562197595,0.18034169514363657,kabsch_all,58,7878,0.17693669176072935,0.7759530676455164,0.08160653031015355,0.11992986525954871,0.13016314302112206,0.131604632285406,0.1595886735761753,0.20801220222390487,0.1498597032732314,-0.03048199187040518,0.0027342241280662594,True,kabsch_exclude_4A,kabsch_all
kabsch_exclude_4A,6a1v_A,48,6741,0.22298090848796806,0.8209155960825448,0.16545037873641832,0.3032321076995383,0.18449205217105383,0.15864451344795225,0.15201908406999332,0.2528667719537556,0.21025090586845865,kabsch_all,48,6741,0.2171309276996795,0.8849142825519286,0.24983975666377267,0.22994447512448662,0.15604523269604276,0.1534969511133119,0.1509289653091407,0.2500720503139989,0.18809753491139616,-0.02215337095706249,0.08438937792735435,True,kabsch_exclude_4A,kabsch_all
kabsch_exclude_4A,4f4m_D,23,3376,0.20363648621678812,0.7599778455646597,0.16584461957986305,0.14285286515951157,0.12975781219225233,0.19930557380526912,0.1683762901231048,0.2516968280517683,0.17839787386638123,kabsch_all,23,3376,0.2031395781373658,0.7947551137038357,0.222898201894422,0.12068943150233531,0.13407576203273683,0.2025617298240643,0.16545823071633306,0.2506980278698947,0.17469663638907285,-0.0037012374773083834,0.057053582314558954,True,kabsch_exclude_4A,kabsch_all
kabsch_exclude_4A,8up8_C,10,1630,0.20483349617684912,0.7970550115207373,0.13011597213671974,0.7800829956928889,0.4589332185640204,0.2095795533130482,0.20872508769234022,0.1734435476243496,0.3661528805773295,kabsch_all,10,1630,0.23917801254800308,0.8541958113890717,0.16607315348253157,0.7165268843372663,0.6311040896150034,0.27033895134168157,0.2576927367473642,0.19684792944341897,0.4145021182969469,0.04834923771961741,0.03595718134581183,False,kabsch_exclude_4A,kabsch_all
kabsch_exclude_4A,3lze_A,6,978,0.47735522531738583,,,0.7863498975833257,0.4768222062538067,0.8132674644035952,0.4872249761707525,0.43550630399608375,0.5998341696815127,kabsch_all,6,978,0.6414147443157109,,,1.3629493496070306,0.7135432084401448,1.3401699201869113,0.6167471204370037,0.557724830362248,0.9182268858066676,0.31839271612515485,,False,kabsch_exclude_4A,kabsch_all
kabsch_exclude_4A,3cfh_B,40,6608,0.12526750302929646,0.7672803583395056,0.032494135068573834,0.12828368948151667,0.07993614406117963,0.08619400039342064,0.11445031854547343,0.13755715569807048,0.10928426163593216,kabsch_all,40,6608,0.13892974639677522,0.8190785219671053,0.041423191962230585,0.13787368986134727,0.08452753156113128,0.08745772515018323,0.1331657927781053,0.15284692499999059,0.11917433287015153,0.009890071234219366,0.00892905689365675,False,kabsch_exclude_4A,kabsch_all
kabsch_exclude_4A,4hgq_E,96,15744,0.34549077162319747,0.862827740818416,0.03992796244263002,0.6667508667516004,0.3621035358014827,0.399834477339339,0.2708126383551567,0.34743142184082954,0.4093865880176817,kabsch_all,96,15744,0.3622280070085253,0.9067884627233066,0.18213384701480678,0.5131873136334535,0.36062189092238744,0.3799303601567988,0.2644816890450745,0.3818487267044384,0.38001399609243053,-0.029372591925251157,0.14220588457217676,True,kabsch_exclude_4A,kabsch_all
kabsch_exclude_4A,9va6_A,2,330,0.49975169390214214,0.6444784628378378,0.3100832566592756,2.0612613558769226,0.44413591027259824,0.3145819673233706,0.3786311337146266,0.5462277274016502,0.7489676189178336,kabsch_all,2,330,0.540630239564361,0.6695787584459459,0.3411110972995076,2.133382335305214,0.5341496795415879,0.3557783836579841,0.4119790766773553,0.5861903812455119,0.8042959712855305,0.055328352367696954,0.031027840640232007,False,kabsch_exclude_4A,kabsch_all
kabsch_exclude_4A,7vns_A,8,1352,0.26776001765186064,0.8591962367152564,0.3096753712063254,0.2975167293722431,0.3279589637493094,0.28273449915328197,0.34655790915047485,0.2341681133158382,0.2977872429482295,kabsch_all,8,1352,0.25941265637355376,0.860119635286602,0.2682498661937463,0.19226373778656125,0.3211860173071424,0.27275601383298637,0.3247011800562697,0.23318189660302485,0.2688177691171969,-0.0289694738310326,-0.04142550501257908,True,kabsch_exclude_4A,kabsch_all
kabsch_exclude_4A,1me5_B,3,519,0.25498889855006873,0.712799043062201,0.19197391141354803,0.2564246654510498,0.16563386097550392,0.1717061929661652,0.21119705013122902,0.2864041446651123,0.21827318283781202,kabsch_all,3,519,0.25192710162572896,0.7375058602906703,0.23046706263685157,0.24320990509457058,0.15237283061903256,0.16024151707774606,0.21959550122180618,0.2830295872008401,0.2116898682427991,-0.006583314595012935,0.038493151223303546,True,kabsch_exclude_4A,kabsch_all
kabsch_exclude_4A,2ygp_A,1,174,0.22469516720986743,1.0,1.0,0.04782283306121826,0.2291015069931746,0.2492306031859838,0.24215652240860852,0.22187182545752787,0.19803665822130262,kabsch_all,1,174,0.13110416074251308,0.9999999999999999,1.0,0.14884087443351743,0.19715157710015777,0.11132601247383998,0.11240231546182787,0.13532752110584964,0.14100966011503854,-0.057026998106264076,0.0,True,kabsch_exclude_4A,kabsch_all
kabsch_exclude_4A,1mjy_A,57,9975,0.39529421706798307,0.5440766838218536,0.20118459303340966,0.37610177113538423,0.45647851011732166,0.48118727442018594,0.5072325551273944,0.33505856781488663,0.43121173572303456,kabsch_all,57,9975,0.3967987721790571,0.5996398086486314,0.2469736852183558,0.37339289519086216,0.46348048107031,0.4777860927913327,0.5095820021714191,0.33683036191698895,0.4322143666281826,0.0010026309051480164,0.045789092184946145,False,kabsch_exclude_4A,kabsch_all
kabsch_exclude_4A,8eqo_B,6104,1147390,0.42670684987953433,0.7266350564819508,0.3888949659751741,0.7237065424459764,0.41884232172467817,0.3645001991927404,0.3713020444764266,0.4518557576817364,0.4660413731043116,kabsch_all,6104,1147390,0.4598844523975284,0.6891616721668089,0.34327745273191845,0.7525553211539684,0.45029316558474375,0.39545714835401974,0.40595257431015047,0.4852141342561776,0.497894468731812,0.03185309562750038,-0.045617513243255636,False,kabsch_exclude_4A,kabsch_all
kabsch_exclude_4A,4p4h_A,16,3008,0.3882353709158587,0.6402943713544662,0.27828408355376955,0.2463720335314671,0.18382365442812443,0.23243170226020599,0.3875851479330749,0.422461189407914,0.2945347455121573,kabsch_all,16,3008,0.36814104775065914,0.6869949798725458,0.30660384133523383,0.24513292064269385,0.17915461574577624,0.2460327982457716,0.37010897125935915,0.39674171122303153,0.2874342034233265,-0.007100542088830819,0.028319757781464283,True,kabsch_exclude_4A,kabsch_all
kabsch_exclude_4A,8wkd_A,2,384,0.5246045151337361,0.7354582457983194,0.46022244414586655,0.6834869980812074,0.23371937374273935,0.8637075076500574,1.122341455748448,0.46954315962890786,0.674559698970272,kabsch_all,2,384,0.5041332358960062,0.7358024691358025,0.44366547330767575,0.45916759967803966,0.2689000219106675,0.8314373989899954,1.115985929965973,0.4498339556157589,0.6250649812320869,-0.049494717738185146,-0.0165569708381908,True,kabsch_exclude_4A,kabsch_all
kabsch_exclude_4A,7sj1_C,16,3136,0.563888836309922,0.39142678347934917,0.4727935621172403,0.30177205925186473,0.4775394021222989,0.6598457984315852,0.9638507466118497,0.4882119968012496,0.5782440006437696,kabsch_all,16,3136,0.5664167863991567,0.4097570205658211,0.47898312210085614,0.3264617267996073,0.48474146891385317,0.67875323853352,0.9688895252318337,0.4875606307043479,0.5892813180366324,0.011037317392862844,0.006189559983615867,False,kabsch_exclude_4A,kabsch_all
kabsch_exclude_4A,8t06_A,16,3184,0.2510154188853974,0.7455228692568328,0.20252620659381507,0.2562231058254838,0.5914506032582252,0.402287424231569,0.19358953083347943,0.22146396590264658,0.3330029260102808,kabsch_all,16,3184,0.27580312767941223,0.8203625322046374,0.29268615980447227,0.2753502754494548,0.6504774853106468,0.43058847449719906,0.2227906777213017,0.24314046924577115,0.3644694764448747,0.0314665504345939,0.0901599532106572,False,kabsch_exclude_4A,kabsch_all
kabsch_exclude_4A,3g7j_B,16,3540,0.15758622197018632,0.8183620689655172,0.06642842088651796,0.37686187226790935,0.28190476149068894,0.23210900487999123,0.19968682026418266,0.12411556963897992,0.2429356057083504,kabsch_all,16,3540,0.16948417751565786,0.7709770716577644,0.054526203036709325,0.35839288458616164,0.27766406683351946,0.239471271318885,0.21803894750739478,0.13689348596687378,0.24609213124256693,0.0031565255342165255,-0.011902217849808633,False,kabsch_exclude_4A,kabsch_all
kabsch_exclude_4A,2a6x_B,1,219,0.16879348939106073,0.8802325581395348,0.08671565506508205,0.06165205935637159,0.16942591716845834,0.29445767030119896,0.12659523495369487,0.1639328975123253,0.1632127558584098,kabsch_all,1,219,0.15900121759368133,0.8686046511627907,0.0778945681691677,0.052572781840960196,0.15793674687544504,0.2876531578924345,0.10126346726384428,0.15877150307349164,0.15163953138923514,-0.011573224469174664,-0.008821086895914348,True,kabsch_exclude_4A,kabsch_all
kabsch_exclude_4A,3x2y_C,18,4086,0.2269430506728978,0.7423177010595312,0.10522371606549398,0.28113344256524686,0.3136850395550331,0.4682081417284078,0.3948178457275117,0.11467494627076871,0.3145038831693937,kabsch_all,18,4086,0.22673319772659012,0.811809861646463,0.10303200791993511,0.2726420569750998,0.3145084971872469,0.46947787306271493,0.3907756355306986,0.11528657522703116,0.3125381275965583,-0.0019657555728354037,-0.002191708145558871,True,kabsch_exclude_4A,kabsch_all
kabsch_exclude_4A,4cj8_I,7,1651,0.3494255944402795,0.7487066040552645,0.39064427269508134,0.9985390993810835,0.30140144963349613,0.3648103175278242,0.30436293534102277,0.35239336454866826,0.46430143328641893,kabsch_all,7,1651,0.3880581951783073,0.7505985076313085,0.3892364445972636,1.0837836017211278,0.34536244227950064,0.4288165675580199,0.35429079961427984,0.3805136097619286,0.5185534041869714,0.05425197090055245,-0.0014078280978177538,False,kabsch_exclude_4A,kabsch_all
kabsch_exclude_4A,6uau_A,6,1446,0.10592971819698975,0.9004469122426868,0.286402885891423,0.08554668310615754,0.055784102233629375,0.0791088130178028,0.08717961535415845,0.11925860137204161,0.08537556301675794,kabsch_all,6,1446,0.1046180969096442,0.912716684723727,0.2888413054236656,0.06982439756393433,0.05467398133542803,0.08159294766128848,0.08521326269940491,0.11778266275455156,0.08181745040292146,-0.003558112613836484,0.0024384195322426083,True,kabsch_exclude_4A,kabsch_all
kabsch_exclude_4A,7o58_B,24,5808,0.8395658923595561,0.5608256191256948,0.4797870328132793,0.8773233900881476,0.8723463976586406,0.6385888437901837,0.7794334138615651,0.8713175901367898,0.8078019271070653,kabsch_all,24,5808,0.8534815167150648,0.5635066612170283,0.47672782623429477,0.9044949083278576,0.8881421165089264,0.6400764373673756,0.7873682260518423,0.8874090175105679,0.821498141153314,0.013696214046248656,-0.003059206578984508,False,kabsch_exclude_4A,kabsch_all
kabsch_exclude_4A,7sp0_B,1,244,0.2426768996920742,1.0,1.0,0.8589864994088808,0.6878682132810354,0.5774634977181753,0.372945174574852,0.22619205077594898,0.5446910871517785,kabsch_all,1,244,0.2783468080165445,1.0,1.0,0.9159665455420813,0.7355626467615367,0.7059622704982758,0.4438423216342926,0.2601526259266316,0.6122972820725636,0.06760619492078512,0.0,False,kabsch_exclude_4A,kabsch_all
kabsch_exclude_4A,3e44_A,7,1779,0.6774727415132215,0.7622727140063625,0.6145554225198993,0.9522227417855036,1.9943679698875971,0.7852851954064791,0.9234044100775058,0.6284079489567186,1.0567376532227608,kabsch_all,7,1779,0.6290908915154582,0.7420098846787481,0.5776170304374427,0.9427248111792973,1.9024515662874495,0.7501032422237759,0.8951381030660795,0.5769646909930374,1.0134764827499279,-0.043261170472832955,-0.03693839208245653,True,kabsch_exclude_4A,kabsch_all
kabsch_exclude_4A,4cv1_E,2064,550177,0.38074286885502606,0.7223134747744738,0.27075296120170067,0.8929389259748994,0.6999062551778116,0.5425552316259274,0.3946091513341238,0.3424218247109977,0.574486277764752,kabsch_all,2064,550177,0.3887118296507401,0.7346504488464582,0.2583641956559613,1.0578517567687347,0.7258225684144669,0.5384789099716207,0.39995002728587187,0.3493272265782064,0.6142860978037802,0.039799820039028155,-0.012388765545739366,False,kabsch_exclude_4A,kabsch_all
kabsch_exclude_4A,1ild_A,2,514,0.1616044908703997,0.9705882352941176,0.5521390374331551,0.2206078494588534,0.2616403197700327,0.1467740787741016,0.09519197027488001,0.1661764498005815,0.17807813361568986,kabsch_all,2,514,0.15652941675776985,0.975,0.5601190476190476,0.1456616632640362,0.2248596637086435,0.12468084758695434,0.09068554652662116,0.16532062719750978,0.150241669656753,-0.027836463958936852,0.007980010185892561,True,kabsch_exclude_4A,kabsch_all
kabsch_exclude_4A,2bek_D,90,23760,0.1851648995355485,0.8838590379228888,0.26206071327547553,0.14062706105135106,0.1397024840912503,0.1980436347331035,0.16466258069371983,0.1918427623182718,0.1669757045775393,kabsch_all,90,23760,0.16926223533198642,0.8980225445954463,0.34908040266666057,0.133549435823052,0.12239371429499087,0.1595341857408353,0.15001629037295222,0.1794921474149798,0.14899715472936204,-0.01797854984817726,0.08701968939118504,True,kabsch_exclude_4A,kabsch_all
kabsch_exclude_4A,2awi_L,5,1460,0.22475497261302113,0.7011026824118245,0.2480075198474493,0.15105350265900294,0.11928982084447691,0.12195650603001316,0.16591532561731967,0.2529229858683215,0.16222762820382683,kabsch_all,5,1460,0.22699319572532423,0.7244121646924335,0.26090816793574195,0.11941098670164745,0.11584181365641681,0.10111257436995705,0.16087059549203045,0.2597672954995047,0.1514006531439113,-0.010826975059915533,0.012900648088292666,True,kabsch_exclude_4A,kabsch_all
kabsch_exclude_4A,7dwo_B,8,2336,1.6604850897278434,0.6061840446007832,0.7169785576425177,1.6157628558576107,1.5748449660116626,1.360386432693252,1.2628956250564167,1.7591139258314954,1.5146007610900873,kabsch_all,8,2336,1.7296004270343748,0.6117638380343084,0.7216223536776368,1.6878653603295486,1.67075810269002,1.4243513372428012,1.319852594963529,1.8296771465455264,1.586500908354285,0.07190014726419758,0.004643796035119108,False,kabsch_exclude_4A,kabsch_all
kabsch_exclude_4A,5tnf_C,944,277918,0.11328118568683428,0.902968473652575,0.13012190935171136,0.1384648349115171,0.10933301980811277,0.09561963694591487,0.12000877656037698,0.11426152794896353,0.11553755923497704,kabsch_all,944,277918,0.10952899127965358,0.8993840309217258,0.1683197773717297,0.14154824608372746,0.11093390780644218,0.09271411820191128,0.12261716868752558,0.10847324676303348,0.115257337508528,-0.000280221726449037,0.038197868020018344,True,kabsch_exclude_4A,kabsch_all
kabsch_exclude_4A,7m8h_C,16,4704,0.15737871666866327,0.9021679131054132,0.10749832041115379,0.14620849979110065,0.16012579014662792,0.13979512625276888,0.16676018829356232,0.15712985673101063,0.15400389224301408,kabsch_all,16,4704,0.10418674963618293,0.9649216524216524,0.11667999746165021,0.10776599318099518,0.0816675264008895,0.07535573089585847,0.08905211922044501,0.11314767970425545,0.09339780988048871,-0.060606082362525376,0.009181677050496426,True,kabsch_exclude_4A,kabsch_all
kabsch_exclude_4A,7n6n_A,29562,9020536,0.4766598560420657,0.7020102077643344,0.3348717334540751,0.30947991337790826,0.2927419744315904,0.280277825968429,0.3116944971673687,0.5347240797947922,0.3457836581480177,kabsch_all,29562,9020536,0.4821060186637595,0.7273761309423407,0.3577028027112116,0.3062855133571039,0.3045378842332733,0.2971241615016481,0.3280443456472128,0.5369866325019739,0.35459570744824237,0.008812049300224667,0.02283106925713646,False,kabsch_exclude_4A,kabsch_all
kabsch_exclude_4A,2hlp_A,571,188099,0.32253851849775234,0.8024588789192689,0.258074750465053,0.27764966423773085,0.24241958184802748,0.24513570701749496,0.3401634395434833,0.32831547117956805,0.2867367727652609,kabsch_all,571,188099,0.33740237893960157,0.8069442254912764,0.21041640596858635,0.303560176741334,0.2629322166421996,0.2671530894825615,0.3573246017460869,0.34213045225312017,0.30662010737306045,0.019883334607799563,-0.047658344496466665,False,kabsch_exclude_4A,kabsch_all
kabsch_exclude_4A,3a9w_A,3,932,0.1652809069751734,0.9295752895752896,0.10439813584920628,0.12421845893065135,0.21082463505722226,0.16456404089927673,0.1908719449756889,0.159141835621645,0.16992418309689686,kabsch_all,3,932,0.11395593552126713,0.8874903474903475,0.1616479909608538,0.04518806603219775,0.10562618999254136,0.10921624337633451,0.13245032990881062,0.11296360849147632,0.1010888875602721,-0.06883529553662476,0.05724985511164753,True,kabsch_exclude_4A,kabsch_all
kabsch_exclude_4A,4gvr_C,18,5670,0.3285497202117463,0.7738413494241829,0.11514012892522385,0.1520583180503713,0.12385624320142799,0.12900986709201367,0.21149375333308099,0.4192155871952669,0.20712675377443218,kabsch_all,18,5670,0.3223189275332347,0.7947046112937215,0.13535946696241535,0.15758188724241876,0.12768114319899015,0.10760970315545478,0.19408337121476998,0.4189174009576993,0.20117470115386657,-0.005952052620565612,0.020219338037191503,True,kabsch_exclude_4A,kabsch_all
kabsch_exclude_4A,9swq_B,4,1284,0.8430744150879784,0.5938883065455391,0.5954270582639967,0.9838748350739479,0.2905472024128987,0.38290472105145457,0.6436669789254665,0.8848466043812132,0.6371680683689962,kabsch_all,4,1284,0.6779134456428041,0.6105476673427992,0.6279176130096724,1.1244099686543148,0.2637522232074004,0.29217287227511407,0.5431079089641571,0.705998969067477,0.5858883884336926,-0.05127967993530358,0.03249055474567575,True,kabsch_exclude_4A,kabsch_all
kabsch_exclude_4A,2ouv_B,22,7134,0.200868760993629,0.7080894079746138,0.11379050697395607,0.296317186545242,0.1659306454943654,0.1316745591638931,0.15745710396324114,0.2236352482596934,0.195002948685287,kabsch_all,22,7134,0.1882494563412549,0.744586576250289,0.1337895353211114,0.10426204820925539,0.09840349528800559,0.10444046775714076,0.12174651200284287,0.22416467363235482,0.1306034393779199,-0.0643995093073671,0.019999028347155334,True,kabsch_exclude_4A,kabsch_all
kabsch_exclude_4A,1z73_A,1,332,0.06471711854416742,,,0.0575520743926366,0.058999535110261715,0.07392295716064316,0.07319006681442261,0.06185372117510502,0.06510367093061382,kabsch_all,1,332,0.06903525272732129,,,0.05888550480206811,0.060474649899535736,0.07429324207561357,0.07387268118560314,0.06768033195762559,0.06704128198408923,0.0019376110534754104,,False,kabsch_exclude_4A,kabsch_all
kabsch_exclude_4A,4dfx_E,3,1041,0.3007566819574029,0.9006675998707871,0.2163733584040096,1.541824956734975,2.0282967815796535,0.826742896437645,0.2102697922123803,0.25801833384245043,0.9730305521614209,kabsch_all,3,1041,0.3156603102945328,0.8602953706333427,0.13652980569283693,1.5170175234476726,2.0078078120946885,0.8364558239777883,0.22364194492499034,0.2740035352590051,0.9717853279408288,-0.0012452242205920339,-0.07984355271117266,True,kabsch_exclude_4A,kabsch_all
kabsch_exclude_4A,3b8t_A,53,19407,0.12298791932909732,0.8786408659121292,0.19075776927099278,0.17560023320838808,0.12599120785071513,0.111398327688088,0.11054669285714139,0.12396608305392862,0.12950050893165224,kabsch_all,53,19407,0.13157471052219788,0.8486174908614387,0.16632235569234194,0.1792559335939586,0.1251808707210837,0.11827937008086889,0.12111237789445145,0.13273017147689875,0.13531174475345226,0.005811235821800015,-0.02443541357865084,False,kabsch_exclude_4A,kabsch_all
kabsch_exclude_4A,7bbx_A,1,352,0.3514103852371177,,,0.4273271958033244,0.2530676701830493,0.2513556445346159,0.22996496935101116,0.3738581663300525,0.3071147292404106,kabsch_all,1,352,0.40074996175297367,,,0.3322194665670395,0.24918114725086424,0.24803649130112984,0.22303454413571777,0.43607232857908035,0.2977087955667664,-0.009405933673644229,,True,kabsch_exclude_4A,kabsch_all
kabsch_exclude_4A,1gyr_C,30,10920,0.35799398602876853,0.6712178711371235,0.20092945077210045,0.2902249973681238,0.20156135561841507,0.2274281191734635,0.34880416383660195,0.3673229900054844,0.2870683252004177,kabsch_all,30,10920,0.3562191882696951,0.7091561611950403,0.24189445600028156,0.19923604213529164,0.21069233930083336,0.25077352095015193,0.3607954210659236,0.36393369516351004,0.2770862037231421,-0.009982121477275618,0.04096500522818111,True,kabsch_exclude_4A,kabsch_all
kabsch_exclude_4A,8eip_B,6,2191,0.12601290355147032,0.9775824553366925,0.29909275529104745,0.18653257460229927,0.18678595286069644,0.11023995868058618,0.09706713593964066,0.13062154422596453,0.14224943326183742,kabsch_all,6,2191,0.1254996974497272,0.9751488776912506,0.2940897373846345,0.1481825112261706,0.14533973627516794,0.08756317565228768,0.09126554202820573,0.1359041040749148,0.12165101385134935,-0.020598419410488067,-0.005003017906412943,True,kabsch_exclude_4A,kabsch_all
kabsch_exclude_4A,6i7u_A,1,372,0.24730336140360562,0.7362987012987013,0.15073866847769862,0.07081623872121175,0.14327391304753043,0.1483190195368869,0.21434210674329238,0.270060510052876,0.1693623576203595,kabsch_all,1,372,0.22409981743542737,0.7400649350649351,0.13802956083402,0.013116265336672492,0.07148349488323386,0.18932447396218777,0.2129045151851394,0.238285931782289,0.1450229362299045,-0.024339421390455,-0.012709107643678635,True,kabsch_exclude_4A,kabsch_all
kabsch_exclude_4A,8x84_C,32,12192,0.2831354541835446,0.9243382417485956,0.45231109247499257,1.3321401743839185,1.41547145601362,1.3360725393285975,0.5996298518524888,0.21470625645122746,0.9796040556059706,kabsch_all,32,12192,0.2596869556920168,0.9306199955139491,0.4434676860129817,0.9866754574080309,1.121300398061673,1.003354099811986,0.5032278293579379,0.2094270762549955,0.7647969721789246,-0.21480708342704602,-0.008843406462010872,True,kabsch_exclude_4A,kabsch_all
kabsch_exclude_4A,3m0o_B,119,45807,0.13726505536647163,0.7084267864857879,0.11452199965577464,0.21367950598691024,0.15764255580742267,0.1258274019793097,0.11734657227181869,0.14050572244451254,0.15100035169799478,kabsch_all,119,45807,0.12152741003629193,0.7429982061136788,0.14639803851063793,0.1558793669081285,0.1034719184929546,0.08974356288645846,0.09420107572215644,0.1297621850616276,0.11461162181426512,-0.036388729883729654,0.03187603885486329,True,kabsch_exclude_4A,kabsch_all
kabsch_exclude_4A,1jll_E,22,8491,0.23249868025007095,0.7939917888359416,0.2004806839263291,0.07976912805701003,0.10627353915632679,0.17663906134546062,0.20126887617951578,0.24936569787698687,0.16266326052306002,kabsch_all,22,8491,0.23916182166487313,0.8057351579755343,0.21402997726266954,0.08137979221475475,0.10360323511026233,0.1588273776157155,0.19381823857726008,0.2614297582964254,0.1598116803628836,-0.00285158016017642,0.013549293336340446,True,kabsch_exclude_4A,kabsch_all
kabsch_exclude_4A,2pp3_B,15,5925,0.11909651551034128,0.9611535932462243,0.07812413414998354,0.15707484467162025,0.30085795038577284,0.22602698767497656,0.15106390468939485,0.0956378152267997,0.18613230052971283,kabsch_all,15,5925,0.15752062331837943,0.9508235406414389,0.06507160067964006,0.18141543178094757,0.3798025145675197,0.29062042663534804,0.20374107618839696,0.12762353904209808,0.23664059764286205,0.05050829711314922,-0.013052533470343478,False,kabsch_exclude_4A,kabsch_all
